"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"Low CD8_Res_Bulk & High CD8NK_Exh_Bulk",-0.746498844373883,0.474023280092518,0.485397384850526,-1.53791278583786,0.124069940643458,2.10960103015367,0.183074842036397,1.22735635093432,0.708146573633381,0.028962391999198,79.9874373003244,12,4.15014296306922e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--CD8NK_Exh_Bulk"
"Low CD8_Res_Bulk & Low CD8NK_Exh_Bulk",-0.00226163743924281,0.997740918135753,0.289534786866223,-0.00781128051562169,0.993767563256384,1.00226419687033,0.565672838376804,1.75982807054855,0.708146573633381,0.028962391999198,79.9874373003244,12,4.15014296306922e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--CD8NK_Exh_Bulk"
"High CD8_Res_Bulk & Low Antigen_Presentation",0.488804573635116,1.63036607197161,0.300750836622674,1.62528084418391,0.104102731178155,0.613359181837422,0.90424382732511,2.93957608369768,0.705697518598956,0.0294890706690059,79.9739750416052,12,4.17475195562492e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"Low CD8_Res_Bulk & High Antigen_Presentation",-0.242490303804089,0.784671355869029,0.348056990578898,-0.69669712250506,0.485992359971165,1.27441889208826,0.396662506305108,1.55222418790382,0.705697518598956,0.0294890706690059,79.9739750416052,12,4.17475195562492e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"Low CD8_Res_Bulk & Low Antigen_Presentation",-0.0722312502316929,0.930315735204881,0.303739095536429,-0.237806891813273,0.812030873102277,1.07490388709783,0.512964345498048,1.68722714310578,0.705697518598956,0.0294890706690059,79.9739750416052,12,4.17475195562492e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"High CD8_Res_Bulk & Low DDR",0.617421133943916,1.85414029155531,0.404628883493878,1.52589486102086,0.127036050731518,0.539333514596768,0.83892253678173,4.09791854437123,0.716417910447761,0.0266817728059452,79.6110617829015,12,4.89582809751309e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"Low CD8_Res_Bulk & High DDR",9.09907926468699e-05,1.00009099493243,0.405875993762549,0.000224183726175494,0.9998211272676,0.99990901334689,0.451395520070136,2.21575526046325,0.716417910447761,0.0266817728059452,79.6110617829015,12,4.89582809751309e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"Low CD8_Res_Bulk & Low DDR",0.222425224129614,1.24910241343826,0.444259923761117,0.500664615990017,0.616607178742574,0.800574868194683,0.522929707614528,2.98368368929506,0.716417910447761,0.0266817728059452,79.6110617829015,12,4.89582809751309e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"High CD8_Res_Bulk & Low DNA_Repair",0.68311814602089,1.98004217705181,0.41691110606066,1.63852230389251,0.101312785241976,0.505039746925467,0.874579039054561,4.4828046955508,0.708215886511714,0.0284935239674724,80.10478509242,12,3.94166017571805e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"Low CD8_Res_Bulk & High DNA_Repair",0.18859747124663,1.20755477912022,0.413029038673823,0.4566203670623,0.64794393739135,0.828119781637204,0.5374473006318,2.71317493429012,0.708215886511714,0.0284935239674724,80.10478509242,12,3.94166017571805e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"Low CD8_Res_Bulk & Low DNA_Repair",0.06893267750304,1.0713640798154,0.473037092408235,0.145723620006421,0.884139574341598,0.933389516075899,0.423923193752814,2.70761545589787,0.708215886511714,0.0284935239674724,80.10478509242,12,3.94166017571805e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"High CD8_Res_Bulk & Low EMT",-0.655713749611835,0.519071443296927,0.466950818364518,-1.40424585164762,0.160245652426572,1.92651707758842,0.207853757364537,1.29627275764765,0.706367543089506,0.0293973207359239,79.4731154752102,12,5.2013583755111e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"Low CD8_Res_Bulk & High EMT",-0.664531772167649,0.514514381268516,0.359388135128259,-1.84906430461453,0.0644485279047668,1.94358026987416,0.254381651813943,1.04066093857173,0.706367543089506,0.0293973207359239,79.4731154752102,12,5.2013583755111e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"Low CD8_Res_Bulk & Low EMT",-0.457078299263496,0.633130764449365,0.33207303479128,-1.37643907025088,0.168685738886387,1.57945254937928,0.330242023861459,1.21382057984359,0.706367543089506,0.0293973207359239,79.4731154752102,12,5.2013583755111e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"High CD8_Res_Bulk & Low Epi_Thiery",-0.148867195840886,0.861683542458841,0.399391398834007,-0.372735107154266,0.709345604619521,1.16051885724366,0.393899312926606,1.88499574124102,0.705859248648399,0.0296580649596058,76.69774430742,12,1.75276001515353e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"Low CD8_Res_Bulk & High Epi_Thiery",-0.340977276972978,0.711075065800769,0.33244717321771,-1.02565852394745,0.305052571024751,1.40632128462255,0.370626017733314,1.36425324993615,0.705859248648399,0.0296580649596058,76.69774430742,12,1.75276001515353e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"Low CD8_Res_Bulk & Low Epi_Thiery",-0.592594663528392,0.55289085627615,0.436726208313751,-1.35690199545492,0.174812352737363,1.80867523607686,0.23490777165158,1.30131198642154,0.705859248648399,0.0296580649596058,76.69774430742,12,1.75276001515353e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"High CD8_Res_Bulk & Low Glycolysis",0.505109371973854,1.65716675814885,0.358752122716642,1.40796204395649,0.159142309467636,0.603439572440529,0.820343710066934,3.34762323476522,0.71209740769835,0.0288421354855639,80.5718195717191,12,3.21033023885409e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"Low CD8_Res_Bulk & High Glycolysis",0.124467147473075,1.13254481289011,0.352814331088956,0.352783706628098,0.724250599643844,0.882967268595871,0.567204009592576,2.2613693336294,0.71209740769835,0.0288421354855639,80.5718195717191,12,3.21033023885409e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"Low CD8_Res_Bulk & Low Glycolysis",-0.246145707839439,0.781808301027478,0.410681418958635,-0.599359251420702,0.548933343948183,1.27908593281213,0.34956474010231,1.74852938364601,0.71209740769835,0.0288421354855639,80.5718195717191,12,3.21033023885409e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"High CD8_Res_Bulk & Low HPX_EGF_EMT",-0.352769566437109,0.702739109397844,0.346845317125001,-1.01708037854227,0.309115193677772,1.42300319795332,0.356089243268129,1.38684968786159,0.706113395868952,0.0286788891410488,77.9381647730973,12,1.01914323165179e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"Low CD8_Res_Bulk & High HPX_EGF_EMT",-0.40351840980071,0.667965729569833,0.303667285067727,-1.32881752379323,0.18390817931972,1.49708279292112,0.368359707637373,1.21125684114994,0.706113395868952,0.0286788891410488,77.9381647730973,12,1.01914323165179e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"Low CD8_Res_Bulk & Low HPX_EGF_EMT",-0.531041785505101,0.587992088853325,0.321239999786658,-1.6530998190069,0.0983105501786318,1.70070315393215,0.313279155448191,1.10359942735249,0.706113395868952,0.0286788891410488,77.9381647730973,12,1.01914323165179e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"High CD8_Res_Bulk & Low Hypoxia",-0.431286019214459,0.649673065218548,0.363279190895565,-1.18720265300977,0.235147694677877,1.53923573799939,0.318765310824902,1.32409354888151,0.706113395868952,0.0289729754319846,77.9137499911056,12,1.03009029824029e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"Low CD8_Res_Bulk & High Hypoxia",-0.42404264141098,0.654395976946113,0.305050671999779,-1.39007279882762,0.164506772265251,1.52812675387573,0.359899313277936,1.18987194152424,0.706113395868952,0.0289729754319846,77.9137499911056,12,1.03009029824029e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"Low CD8_Res_Bulk & Low Hypoxia",-0.517832283389313,0.59581069787191,0.312650070897564,-1.65626792248185,0.097667573513421,1.67838543948901,0.322834599711152,1.09960452818945,0.706113395868952,0.0289729754319846,77.9137499911056,12,1.03009029824029e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"High CD8_Res_Bulk & Low Hypoxia_Buffa",0.425691072149999,1.53064784233891,0.31387186692184,1.35625749553401,0.175017254172361,0.653318139116799,0.827383900754432,2.83167561650698,0.713784021071115,0.0285447486556819,79.5095720271665,12,5.11881311085116e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & High Hypoxia_Buffa",0.0368472474837717,1.03753452272395,0.325137489098381,0.113328203357757,0.909770358225129,0.963823350547017,0.548586383536145,1.96227598451337,0.713784021071115,0.0285447486556819,79.5095720271665,12,5.11881311085116e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & Low Hypoxia_Buffa",-0.328127761995221,0.720270990567659,0.384629904144882,-0.853099976000882,0.393603864740417,1.38836634141253,0.338920903614657,1.53071201663963,0.713784021071115,0.0285447486556819,79.5095720271665,12,5.11881311085116e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"High CD8_Res_Bulk & Low Hypoxia20",-0.134019023884168,0.874573426661511,0.286741983098487,-0.467385425866069,0.640224147831852,1.14341457162411,0.498564164053833,1.5341629699239,0.711542904671688,0.0285391021234278,78.2574586107554,12,8.86205459592343e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & High Hypoxia20",-0.211113045307455,0.809682530896871,0.295367226345078,-0.714747698720005,0.474764958167092,1.23505196399917,0.453834733129556,1.44454743760745,0.711542904671688,0.0285391021234278,78.2574586107554,12,8.86205459592343e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & Low Hypoxia20",-0.642154265068076,0.526157719059759,0.326044838723187,-1.96952746616936,0.0488925517306923,1.90057080562648,0.277706520016748,0.996886732473811,0.711542904671688,0.0285391021234278,78.2574586107554,12,8.86205459592343e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"High CD8_Res_Bulk & Low IFNa_Response",0.244242226673623,1.27665353257801,0.307075389555068,0.795381964759581,0.426391347748884,0.783297875642617,0.699342635438426,2.33053750715792,0.704149530982857,0.028823599390032,77.6746200961151,12,1.14369891508837e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"Low CD8_Res_Bulk & High IFNa_Response",-0.0816082634867363,0.921632925258491,0.338373834383297,-0.241177819305891,0.809417301192011,1.0850306804301,0.474825081525142,1.78888454289782,0.704149530982857,0.028823599390032,77.6746200961151,12,1.14369891508837e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"Low CD8_Res_Bulk & Low IFNa_Response",-0.335936195910304,0.714668703147432,0.312052411760406,-1.07653773292493,0.281686834974384,1.39924974410654,0.387690598410586,1.3174200183145,0.704149530982857,0.028823599390032,77.6746200961151,12,1.14369891508837e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"High CD8_Res_Bulk & Low IFNg_Response",0.309705055523364,1.36302303872333,0.348525918574659,0.888614128871512,0.374210495111082,0.733663314258168,0.688394508023876,2.69878940409291,0.706922046116168,0.0288207169876989,78.5745612028058,12,7.71287789642326e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"Low CD8_Res_Bulk & High IFNg_Response",0.0807201527834005,1.0840674808466,0.368669813300821,0.218949721054422,0.826689214198979,0.922451800896246,0.526312885639105,2.23289669528427,0.706922046116168,0.0288207169876989,78.5745612028058,12,7.71287789642326e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"Low CD8_Res_Bulk & Low IFNg_Response",-0.350017546096727,0.704675725301802,0.296296723696598,-1.18130751406869,0.237480583369985,1.41909244790817,0.394258515836662,1.25949816651607,0.706922046116168,0.0288207169876989,78.5745612028058,12,7.71287789642326e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"High CD8_Res_Bulk & Low IL6_JAK_STAT3",0.424526435145975,1.52886623088828,0.357885260322036,1.1862082131127,0.235540083575157,0.654079460842688,0.75811833884042,3.08320196491456,0.702832586294533,0.029203358525409,77.8160895282082,12,1.07506278482755e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & High IL6_JAK_STAT3",-0.0582137208723937,0.943448291296629,0.406024192995556,-0.143375005422474,0.885994021800718,1.05994150312748,0.425705913078946,2.09086754730011,0.702832586294533,0.029203358525409,77.8160895282082,12,1.07506278482755e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & Low IL6_JAK_STAT3",-0.264869953353438,0.767305729024697,0.274798519402613,-0.963869652315601,0.335111280538857,1.30326147997236,0.447774664385296,1.31485349355879,0.702832586294533,0.029203358525409,77.8160895282082,12,1.07506278482755e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"High CD8_Res_Bulk & Low KRAS_signaling",0.238737348019636,1.26964501800776,0.405776799077573,0.588346471662112,0.556299758976307,0.787621725613616,0.573171351660488,2.812419823639,0.706783420359503,0.0300690755064567,78.1596249845971,12,9.24990263146697e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & High KRAS_signaling",-0.702801180493889,0.495196225163153,0.416773796758235,-1.68628926760857,0.0917400971934546,2.01940150022454,0.218785646445651,1.12081987735311,0.706783420359503,0.0300690755064567,78.1596249845971,12,9.24990263146697e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & Low KRAS_signaling",-0.138244630602869,0.870885620410625,0.285169778756323,-0.484780088569619,0.627832348374445,1.14825641457772,0.497994061640863,1.52299359020261,0.706783420359503,0.0300690755064567,78.1596249845971,12,9.24990263146697e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"High CD8_Res_Bulk & Low Mes_Thiery",-0.136054336011223,0.872795206990112,0.469605669158254,-0.289720386585397,0.772030158683022,1.14574414707038,0.347682860714737,2.19099518388375,0.709140058222818,0.03044065843114,78.8449866547626,12,6.85095099500515e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & High Mes_Thiery",-0.83275427114737,0.434849940772996,0.416541915117082,-1.99920882130985,0.0455857645202052,2.29964386846273,0.192211024834719,0.983785769587769,0.709140058222818,0.03044065843114,78.8449866547626,12,6.85095099500515e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & Low Mes_Thiery",-0.169015870562799,0.844495500660803,0.340772256322628,-0.495978963741645,0.619909252832569,1.18413893172612,0.433043445543155,1.64688475943061,0.709140058222818,0.03044065843114,78.8449866547626,12,6.85095099500515e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"High CD8_Res_Bulk & Low MYC_neg",0.0328966260284168,1.03344370253939,0.330327073407544,0.0995880406927175,0.920671388766449,0.967638583062419,0.540893681857491,1.97452091259539,0.702208770389538,0.0296391550051898,76.7714125648228,12,1.69727301737187e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & High MYC_neg",-0.424197196733172,0.654294844380544,0.314939392923822,-1.34691691882373,0.178006991879645,1.52836295225091,0.352936521437071,1.2129709377761,0.702208770389538,0.0296391550051898,76.7714125648228,12,1.69727301737187e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & Low MYC_neg",-0.250599082882683,0.77833435658126,0.320979931153127,-0.780731312335947,0.434960540160496,1.28479488480038,0.41490396809783,1.46010743983032,0.702208770389538,0.0296391550051898,76.7714125648228,12,1.69727301737187e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"High CD8_Res_Bulk & Low MYC_pos",0.672770791521103,1.95965961338653,0.368891623750837,1.82376272109534,0.0681879519975292,0.510292702451462,0.950997823361023,4.03814362767514,0.706252021625618,0.0289013500711665,81.234846244369,12,2.39827301692727e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & High MYC_pos",0.142490666279115,1.1531423177986,0.374239094388493,0.380747678197396,0.703390486712662,0.867195648416616,0.553770753440206,2.40124130217635,0.706252021625618,0.0289013500711665,81.234846244369,12,2.39827301692727e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & Low MYC_pos",0.0179783388216271,1.01814092201881,0.413707410080745,0.0434566516904258,0.965337518798982,0.982182307354033,0.452542641431637,2.2906370409868,0.706252021625618,0.0289013500711665,81.234846244369,12,2.39827301692727e-12,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"High CD8_Res_Bulk & Low OXPHOS",1.00793250555076,2.73993036419803,0.423905473783468,2.37772939460935,0.0174196042397247,0.36497277925992,1.19374215860786,6.28881065020711,0.722840903839933,0.0291386085638529,86.7674026601232,12,2.07939626145505e-13,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & High OXPHOS",0.513866093216316,1.67174182727618,0.406605713202453,1.26379457182014,0.206303770016559,0.598178488857535,0.753469710170194,3.70913481901406,0.722840903839933,0.0291386085638529,86.7674026601232,12,2.07939626145505e-13,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & Low OXPHOS",0.0195144898509528,1.01970614214363,0.466876197147101,0.0417979969212357,0.966659731844472,0.980674685255694,0.40838454271814,2.54613117676957,0.722840903839933,0.0291386085638529,86.7674026601232,12,2.07939626145505e-13,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"High CD8_Res_Bulk & Low Peroxisome",-0.173021878699177,0.841119212049097,0.372513195815196,-0.464471811046965,0.64230975109416,1.18889211621245,0.405297332763926,1.74558644157222,0.714292315512222,0.0285247605523145,77.9460117924633,12,1.01564946030861e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & High Peroxisome",-0.251695734162124,0.777481263071823,0.336313140804438,-0.74839696587557,0.454220752111105,1.28620462961256,0.40217925665857,1.50300420625853,0.714292315512222,0.0285247605523145,77.9460117924633,12,1.01564946030861e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & Low Peroxisome",-0.766307229656341,0.464726030079248,0.435770342275258,-1.75851166386238,0.0786604887284185,2.15180544078728,0.197819277290461,1.09175549517404,0.714292315512222,0.0285247605523145,77.9460117924633,12,1.01564946030861e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"High CD8_Res_Bulk & Low PID_NFAT_TF",-0.403463483659916,0.668002419357145,0.408130108372206,-0.988565840606804,0.322875606090065,1.49700056619908,0.30017675422467,1.48654826193842,0.706020978697842,0.0291173833154664,77.5307598866493,12,1.21797073443491e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--PID_NFAT_TF"
"Low CD8_Res_Bulk & High PID_NFAT_TF",-0.38151205035982,0.682828157683522,0.422954362076948,-0.902017060390103,0.367047805114036,1.46449730982459,0.29805198328538,1.56433883709152,0.706020978697842,0.0291173833154664,77.5307598866493,12,1.21797073443491e-11,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--PID_NFAT_TF"
