"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"Low CD8_Res_Bulk & High All_Exh_Bulk",0.0188130639033274,1.01899114458481,0.433714899705773,0.0433765681467018,0.965401356027062,0.981362797227695,0.435503468166483,2.38423578373279,0.711611636185099,0.0347675037632591,45.2117581323633,12,9.47868712768593e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--All_Exh_Bulk"
"Low CD8_Res_Bulk & Low All_Exh_Bulk",0.0148641309708184,1.01497515155839,0.323094184665504,0.0460055664146573,0.963305813251728,0.98524579489912,0.538811853653893,1.91193744401679,0.711611636185099,0.0347675037632591,45.2117581323633,12,9.47868712768593e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--All_Exh_Bulk"
"High CD8_Res_Bulk & Low CD8NK_Exh_Bulk",0.471689672613418,1.60269994486075,0.447396484866325,1.0542990134452,0.291746040286629,0.623947110753089,0.666849214037273,3.85191593419661,0.710506935068123,0.0349758743063242,47.1486289213614,12,4.39333050305783e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--CD8NK_Exh_Bulk"
"Low CD8_Res_Bulk & High CD8NK_Exh_Bulk",-0.281697234070584,0.754502087480791,0.467510303557384,-0.602547648526868,0.546809656015598,1.32537738011952,0.301797024630017,1.88627903376702,0.710506935068123,0.0349758743063242,47.1486289213614,12,4.39333050305783e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--CD8NK_Exh_Bulk"
"Low CD8_Res_Bulk & Low CD8NK_Exh_Bulk",0.276275097708502,1.31821045082596,0.325081066975026,0.849865236014271,0.395400015239066,0.758604211773181,0.697068157806707,2.49283914808893,0.710506935068123,0.0349758743063242,47.1486289213614,12,4.39333050305783e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--CD8NK_Exh_Bulk"
"High CD8_Res_Bulk & Low Antigen_Presentation",-0.152228812777015,0.858791755731758,0.362281926455081,-0.420194333917151,0.674343493638959,1.164426641646,0.422194850326767,1.7468789094467,0.713851724561188,0.034379690545138,47.2844178961917,12,4.16154481836933e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"Low CD8_Res_Bulk & High Antigen_Presentation",-0.36542569938382,0.693901194683672,0.390839415680882,-0.934976577905305,0.349800370197218,1.44112736461834,0.322562979075395,1.49272823981107,0.713851724561188,0.034379690545138,47.2844178961917,12,4.16154481836933e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"Low CD8_Res_Bulk & Low Antigen_Presentation",0.0889952306515861,1.09307544305627,0.316155640843875,0.281491832358398,0.778333191767774,0.914849936802142,0.588217536827194,2.03124498915385,0.713851724561188,0.034379690545138,47.2844178961917,12,4.16154481836933e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Antigen_Presentation"
"High CD8_Res_Bulk & Low DDR",0.357583107704135,1.42986939467283,0.458316372359558,0.780210198172027,0.435267160555883,0.699364573943351,0.582340194349698,3.51087990432323,0.713084571007733,0.0337700034954515,46.3592766808828,12,6.01597758461431e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"Low CD8_Res_Bulk & High DDR",0.137490790320576,1.14739113881885,0.460160990418291,0.298788452701293,0.765101462117134,0.87154237658609,0.46560940734532,2.82749103577202,0.713084571007733,0.0337700034954515,46.3592766808828,12,6.01597758461431e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"Low CD8_Res_Bulk & Low DDR",0.444309779109153,1.5594134845266,0.500178883016969,0.888301754022829,0.37437845644445,0.64126673901603,0.585070563631847,4.15637115740041,0.713084571007733,0.0337700034954515,46.3592766808828,12,6.01597758461431e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DDR"
"High CD8_Res_Bulk & Low DNA_Repair",-0.0727681802354383,0.929816354851838,0.41318636151613,-0.176114671279143,0.860203855061388,1.07548119021777,0.413706469410335,2.08978712608056,0.709954584509635,0.0347938923943073,45.1788618200957,12,9.60262924132026e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"Low CD8_Res_Bulk & High DNA_Repair",-0.101250294014762,0.903706812170014,0.396424881954957,-0.255408524095281,0.798407587794618,1.10655357084093,0.415518232317557,1.96546370013036,0.709954584509635,0.0347938923943073,45.1788618200957,12,9.60262924132026e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"Low CD8_Res_Bulk & Low DNA_Repair",0.0185302589230273,1.01870300955917,0.452189232373529,0.040978991971486,0.967312643769806,0.981640370761971,0.419897623610424,2.47144961850922,0.709954584509635,0.0347938923943073,45.1788618200957,12,9.60262924132026e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--DNA_Repair"
"High CD8_Res_Bulk & Low EMT",0.0913308459095192,1.09563143047882,0.482376562646126,0.189335164645054,0.84983013632157,0.912715692687796,0.425661928067247,2.82009771675758,0.710322818215294,0.034801144907799,45.1833559325691,12,9.58560318506801e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"Low CD8_Res_Bulk & High EMT",0.0454436891006079,1.04649207404485,0.366244793187824,0.12408009600645,0.901251857447581,0.955573410255127,0.510490671363717,2.14528045755105,0.710322818215294,0.034801144907799,45.1833559325691,12,9.58560318506801e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"Low CD8_Res_Bulk & Low EMT",-0.00279603131895382,0.997207873936028,0.3604448769241,-0.00775716759470709,0.993810737812434,1.0027999438602,0.492010604676218,2.02114250056546,0.710322818215294,0.034801144907799,45.1833559325691,12,9.58560318506801e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--EMT"
"High CD8_Res_Bulk & Low Epi_Thiery",-0.559220516810465,0.571654485288504,0.445379085080555,-1.25560569758079,0.209258964622697,1.74930841222267,0.238795561806635,1.36848795713834,0.719743463851725,0.033322333596787,46.2070730063516,12,6.39093274430558e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"Low CD8_Res_Bulk & High Epi_Thiery",-0.226235279245896,0.797530437229916,0.37061910043786,-0.610425309916879,0.541580106342031,1.25387064031478,0.385723160314578,1.64899301817761,0.719743463851725,0.033322333596787,46.2070730063516,12,6.39093274430558e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"Low CD8_Res_Bulk & Low Epi_Thiery",-0.512153733006391,0.599203663383822,0.479240297642306,-1.06867835515087,0.285214627986197,1.66888165261341,0.234231003455592,1.53286723326814,0.719743463851725,0.033322333596787,46.2070730063516,12,6.39093274430558e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Epi_Thiery"
"High CD8_Res_Bulk & Low Glycolysis",-0.255882774586177,0.774232723224157,0.397348302020446,-0.643976011184793,0.519590989832262,1.29160131056677,0.355343221352919,1.68692203393898,0.721001595679391,0.0335969046361141,48.6222814820988,12,2.43492375566736e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"Low CD8_Res_Bulk & High Glycolysis",0.193031754506347,1.212921308625,0.354873621859511,0.543945062737758,0.58647927807714,0.824455793536706,0.605011529927443,2.43165299856848,0.721001595679391,0.0335969046361141,48.6222814820988,12,2.43492375566736e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"Low CD8_Res_Bulk & Low Glycolysis",-0.622388657648003,0.536661005949259,0.449342108411041,-1.38511091214863,0.166018555743393,1.8633736919849,0.222443307661089,1.29473454757862,0.721001595679391,0.0335969046361141,48.6222814820988,12,2.43492375566736e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Glycolysis"
"High CD8_Res_Bulk & Low HPX_EGF_EMT",-0.406568827877683,0.665931259403411,0.440511452362723,-0.922947237119521,0.356034702216097,1.5016564936385,0.280844144540092,1.57904108336255,0.714741622683196,0.0354754529635439,47.5976586280834,12,3.67191274017746e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"Low CD8_Res_Bulk & High HPX_EGF_EMT",-0.331637387756682,0.717747539718195,0.346461650060473,-0.957212400560918,0.338460059274024,1.39324754828505,0.363967848370334,1.41540395141537,0.714741622683196,0.0354754529635439,47.5976586280834,12,3.67191274017746e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"Low CD8_Res_Bulk & Low HPX_EGF_EMT",0.128404120124486,1.13701239945748,0.362148960494985,0.354561614505211,0.722918037277718,0.879497884523638,0.559117964990832,2.3122082949727,0.714741622683196,0.0354754529635439,47.5976586280834,12,3.67191274017746e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--HPX_EGF_EMT"
"High CD8_Res_Bulk & Low Hypoxia",-0.318377483821358,0.7273281819666,0.431307796953419,-0.738167698498025,0.460412549075647,1.37489516396317,0.312320544579128,1.69379278265447,0.7170737694857,0.0332491876576213,45.799610788036,12,7.51198821978752e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"Low CD8_Res_Bulk & High Hypoxia",0.08707166058523,1.09097485681385,0.321466567715417,0.270857592452076,0.786500562473614,0.916611408369634,0.581007720239581,2.04855477257548,0.7170737694857,0.0332491876576213,45.799610788036,12,7.51198821978752e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"Low CD8_Res_Bulk & Low Hypoxia",-0.271746339545119,0.762047537900565,0.350365011134014,-0.775609238678163,0.437979743783626,1.31225409212002,0.383487158857111,1.5143048120594,0.7170737694857,0.0332491876576213,45.799610788036,12,7.51198821978752e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia"
"High CD8_Res_Bulk & Low Hypoxia_Buffa",0.306685576334925,1.35891362628942,0.357879500773096,0.856952062558539,0.391471378178548,0.73588194323325,0.673851609682303,2.74043456627741,0.724868049588806,0.0334216359650719,47.1732825227648,12,4.35032120005838e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & High Hypoxia_Buffa",0.324942976086794,1.38395172538752,0.361509252778456,0.898851062841063,0.368731997252821,0.722568556153928,0.681402476428992,2.81085326874754,0.724868049588806,0.0334216359650719,47.1732825227648,12,4.35032120005838e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & Low Hypoxia_Buffa",-0.0618213372122582,0.940050823889402,0.416302265316402,-0.148501082897717,0.881947331402378,1.06377227122951,0.415713572331336,2.1257317785882,0.724868049588806,0.0334216359650719,47.1732825227648,12,4.35032120005838e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia_Buffa"
"High CD8_Res_Bulk & Low Hypoxia20",0.0312028321014594,1.03169474347844,0.335745840771503,0.0929358708651733,0.925954508225363,0.969278952249407,0.534273753824291,1.99222596300527,0.723824720756107,0.0336659047268884,49.8861484672813,12,1.46293701888761e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & High Hypoxia20",0.355425964257404,1.42678828567024,0.322260544513935,1.10291492492043,0.270064112180856,0.700874831986893,0.758666420688651,2.68329368034766,0.723824720756107,0.0336659047268884,49.8861484672813,12,1.46293701888761e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & Low Hypoxia20",-0.467044819212046,0.626851994770294,0.38001331279259,-1.22902225656225,0.21906346144643,1.59527290068917,0.297643973675834,1.32017933538092,0.723824720756107,0.0336659047268884,49.8861484672813,12,1.46293701888761e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Hypoxia20"
"High CD8_Res_Bulk & Low IFNa_Response",-0.262113678378198,0.769423551914315,0.392477290737311,-0.667844190133368,0.504233055434098,1.29967427889621,0.356523531970735,1.66051480239749,0.7132993740027,0.0353781653202145,45.8346746626674,12,7.40833664382306e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"Low CD8_Res_Bulk & High IFNa_Response",-0.0760720208108644,0.926749458908302,0.368876494584774,-0.206226262523165,0.83661417421436,1.07904028471512,0.449753031869906,1.90963595290507,0.7132993740027,0.0353781653202145,45.8346746626674,12,7.40833664382306e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"Low CD8_Res_Bulk & Low IFNa_Response",-0.11208708660606,0.893966401610456,0.339539536453648,-0.330114977998626,0.741313086235715,1.11861027237548,0.459520212840384,1.73915293577291,0.7132993740027,0.0353781653202145,45.8346746626674,12,7.40833664382306e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNa_Response"
"High CD8_Res_Bulk & Low IFNg_Response",-0.1370351712535,0.871939558385557,0.466151890263709,-0.29397107276767,0.768780007808408,1.14686848461326,0.349701240533985,2.17408034445824,0.712532220449245,0.0348944814038972,45.4861137968681,12,8.50460525606675e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"Low CD8_Res_Bulk & High IFNg_Response",0.0377672906469496,1.03848953852866,0.409204240513455,0.0922944752467877,0.926464077750599,0.962936999266076,0.465679205056125,2.31588722434683,0.712532220449245,0.0348944814038972,45.4861137968681,12,8.50460525606675e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"Low CD8_Res_Bulk & Low IFNg_Response",-0.0797501941223593,0.923346975080712,0.330078109709447,-0.241610066758319,0.809082321016345,1.08301648999564,0.483506074176541,1.76330698190857,0.712532220449245,0.0348944814038972,45.4861137968681,12,8.50460525606675e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IFNg_Response"
"High CD8_Res_Bulk & Low IL6_JAK_STAT3",-0.0679543131522361,0.934303157968292,0.469672175086729,-0.144684562460375,0.884959928268098,1.07031640797894,0.372136386746475,2.34570555871016,0.713943782987603,0.0349009519175359,45.7411722150378,12,7.68792497384357e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & High IL6_JAK_STAT3",0.247675122152583,1.28104368186861,0.420950613128856,0.588370973762586,0.556283316228757,0.780613506122862,0.561371198787921,2.92332937350331,0.713943782987603,0.0349009519175359,45.7411722150378,12,7.68792497384357e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & Low IL6_JAK_STAT3",-0.0965853461185662,0.90793240578623,0.303368312955039,-0.318376514599535,0.750199350802999,1.10140357765295,0.500986405216866,1.64543637290903,0.713943782987603,0.0349009519175359,45.7411722150378,12,7.68792497384357e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--IL6_JAK_STAT3"
"High CD8_Res_Bulk & Low KRAS_signaling",0.362305653755129,1.43663798865479,0.455223568880741,0.795885095857253,0.42609882481972,0.696069579042914,0.588654328531851,3.50618114979921,0.713882410703326,0.03452485755993,46.8814358900706,12,4.88725468081786e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & High KRAS_signaling",-0.283283011084925,0.753306563580883,0.458568895145796,-0.61775452736466,0.536737162396161,1.32748080044125,0.306645926767239,1.85057334599712,0.713882410703326,0.03452485755993,46.8814358900706,12,4.88725468081786e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & Low KRAS_signaling",0.194487001679811,1.21468769388285,0.310434929749227,0.626498447957901,0.530988054576956,0.823256879143489,0.661031172806637,2.23206749449627,0.713882410703326,0.03452485755993,46.8814358900706,12,4.88725468081786e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--KRAS_signaling"
"High CD8_Res_Bulk & Low Mes_Thiery",0.383583293591051,1.46753378351696,0.516135102282928,0.743183890989811,0.457370354862236,0.681415318156076,0.533645820246385,4.03573929384336,0.718331901313367,0.0352279516905374,49.4388434439922,12,1.75259207932713e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & High Mes_Thiery",-0.613124408382595,0.541655868380534,0.493211540730382,-1.2431266459715,0.213821168159144,1.84619065051366,0.206016036739278,1.42411767741348,0.718331901313367,0.0352279516905374,49.4388434439922,12,1.75259207932713e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & Low Mes_Thiery",0.39705503347941,1.48743778667567,0.352511202463543,1.12636146228707,0.260012551922185,0.672297025770026,0.745385140182395,2.96822548500124,0.718331901313367,0.0352279516905374,49.4388434439922,12,1.75259207932713e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Mes_Thiery"
"High CD8_Res_Bulk & Low MYC_neg",-0.0117376677200675,0.988330949968746,0.391482740290723,-0.0299825931313112,0.976080935598681,1.01180682445655,0.458851000504328,2.12879140634436,0.710506935068123,0.0351369887005882,45.4897184219292,12,8.49248801800937e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & High MYC_neg",0.103502111136148,1.1090481347142,0.329575676284364,0.314046571346012,0.753485667888442,0.90167411918302,0.58131974111648,2.11585411283426,0.710506935068123,0.0351369887005882,45.4897184219292,12,8.49248801800937e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & Low MYC_neg",-0.129730263086285,0.878332317619152,0.353455574383708,-0.367034140888811,0.713593551764823,1.13852124069697,0.43933614225272,1.75598496453874,0.710506935068123,0.0351369887005882,45.4897184219292,12,8.49248801800937e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_neg"
"High CD8_Res_Bulk & Low MYC_pos",0.679245515053226,1.97238903286596,0.439522484124351,1.54541699136614,0.12224543300445,0.506999371491618,0.833432366357286,4.6678274734799,0.729317540198846,0.0322680080036507,50.6260756102979,12,1.08417671292631e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & High MYC_pos",0.606219336887519,1.83348648414471,0.427961947627809,1.41652625951394,0.156621481377003,0.545408983729967,0.792493744040866,4.2418917661109,0.729317540198846,0.0322680080036507,50.6260756102979,12,1.08417671292631e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & Low MYC_pos",0.201867953379291,1.22368641378685,0.4909164061661,0.411206370053538,0.680921217748665,0.817202829690144,0.467521228781485,3.2028672648497,0.729317540198846,0.0322680080036507,50.6260756102979,12,1.08417671292631e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--MYC_pos"
"High CD8_Res_Bulk & Low OXPHOS",0.582233230916542,1.79003152408193,0.469335766642459,1.24054732730414,0.214773020394301,0.558649379380556,0.713446399402716,4.49117531448694,0.724530502025285,0.0347274514843662,48.5353188154925,12,2.52151508629441e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & High OXPHOS",0.51746560764583,1.67777012907673,0.436984199259236,1.18417464183607,0.236343937954973,0.596029207261125,0.712476973885418,3.95088221682635,0.724530502025285,0.0347274514843662,48.5353188154925,12,2.52151508629441e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & Low OXPHOS",0.174241982427601,1.19034357320012,0.498709745510889,0.349385557422994,0.726799874498651,0.840093585175246,0.447888412195764,3.16355097313728,0.724530502025285,0.0347274514843662,48.5353188154925,12,2.52151508629441e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--OXPHOS"
"High CD8_Res_Bulk & Low Peroxisome",-0.00935845111514597,0.990685202904354,0.454107714255462,-0.0206084389702336,0.983558008571856,1.00940237834212,0.406816434502814,2.41253078296386,0.715109856388855,0.034693903390889,45.6432989005127,12,7.99173230825009e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & High Peroxisome",0.0854513909526025,1.08920861466406,0.403229496880335,0.211917510037619,0.832171389797183,0.918097769827527,0.49417582679356,2.40071517450811,0.715109856388855,0.034693903390889,45.6432989005127,12,7.99173230825009e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & Low Peroxisome",-0.142471533483936,0.867212240452062,0.470615469213176,-0.302734488779416,0.762092212122114,1.15312025517389,0.344775808468174,2.18129303599126,0.715109856388855,0.034693903390889,45.6432989005127,12,7.99173230825009e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--Peroxisome"
"High CD8_Res_Bulk & Low PID_NFAT_TF",-0.0130106117542366,0.987073660381613,0.481681600444884,-0.0270108132472154,0.978451109454916,1.01309561802448,0.384009033995259,2.5372174213776,0.71296182643918,0.0351103448007619,46.3756753355918,12,5.97689839645334e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--PID_NFAT_TF"
"Low CD8_Res_Bulk & High PID_NFAT_TF",-0.425154335719732,0.653668892885359,0.549776616295138,-0.773321969538797,0.439331856933071,1.52982650831968,0.222529254927105,1.92012066757666,0.71296182643918,0.0351103448007619,46.3756753355918,12,5.97689839645334e-06,"Comb_2status + Age + Stage + CMS + MSI_TCGAbiolink_annot","CD8_Res_Bulk--PID_NFAT_TF"
