"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"Low score",0.0120223772803562,1.01209493654482,0.169306208137541,0.0710096659337467,0.943390062609966,0.988049602751583,0.726285788875145,1.41037615807703,0.692951508782465,0.0222011810675802,111.885260867805,8,1.55952362463756e-20,"Score_2status + Age + Stage + CMS","DNA_Repair"
"Low score",0.129415181194009,1.13816256977838,0.215949023967998,0.599285788914642,0.548982322871053,0.878609107831337,0.745397885793026,1.7378826260908,0.691506530550968,0.0221883991831447,112.197767704184,8,1.34493101581757e-20,"Score_2status + Age + Stage + CMS","EMT"
"Low score",-0.162938750792404,0.849643226795299,0.193440661871414,-0.842319030632325,0.39960940152881,1.17696459933167,0.581540023590161,1.24134811630417,0.694077465845969,0.0221803126574932,112.154710551415,8,1.37264655809707e-20,"Score_2status + Age + Stage + CMS","Epi_Thiery"
"Low score",-0.117038834175993,0.889550647526239,0.166351771918698,-0.703562293482473,0.481705400272455,1.12416308478996,0.642054353629834,1.23245072639218,0.692951508782465,0.0223003655536519,112.357101259099,8,1.24714401560678e-20,"Score_2status + Age + Stage + CMS","Glycolysis"
"Low score",-0.0201575355895361,0.980044269293276,0.183362620051515,-0.109932632855448,0.912462802104773,1.02036207070637,0.684174917302726,1.40386141830687,0.693420657558925,0.0221695391028516,111.93463829304,8,1.52347104132824e-20,"Score_2status + Age + Stage + CMS","HPX_EGF_EMT"
"Low score",-0.0517146420433465,0.949599804043729,0.192039764242285,-0.269291322281052,0.787705509436806,1.05307519624757,0.651742545724177,1.3835828177182,0.692838913076115,0.0222310176462999,111.896932682597,8,1.55092534932687e-20,"Score_2status + Age + Stage + CMS","Hypoxia"
"Low score",-0.10148990282963,0.903490301991671,0.165077646450571,-0.614801004326283,0.538686145960637,1.1068187425981,0.653746155358298,1.24864172294155,0.693101636390932,0.0223627801963495,112.335099181974,8,1.26021242467802e-20,"Score_2status + Age + Stage + CMS","Hypoxia_Buffa"
"Low score",0.0127168768823827,1.0127980802137,0.16324035643846,0.077902775758621,0.937905391387509,0.987363640923369,0.735482639742495,1.39467595271004,0.693017189611169,0.0222089020735677,111.853513180171,8,1.58315287701884e-20,"Score_2status + Age + Stage + CMS","Hypoxia20"
"Low score",0.0468549275665517,1.04796996649811,0.172710914556661,0.271291062796035,0.786167179674139,0.954225819411214,0.747028273848505,1.47014656490065,0.692529274883651,0.0221534207061928,112.023067456504,8,1.46097319793404e-20,"Score_2status + Age + Stage + CMS","IFNa_Response"
"Low score",0.14931368970863,1.16103713749268,0.195470254976844,0.763869110040899,0.444945247184001,0.861298891919641,0.791519336237853,1.70306292331957,0.693326827803633,0.0219658923538089,112.311508378533,8,1.27437648764823e-20,"Score_2status + Age + Stage + CMS","IFNg_Response"
"Low score",-0.0131529795196935,0.98693314291306,0.186005399560157,-0.0707128908665883,0.943626261093989,1.01323986045131,0.685424541840272,1.42107113055084,0.69312978531752,0.022252073393212,111.947796124002,8,1.51400524011709e-20,"Score_2status + Age + Stage + CMS","IL6_JAK_STAT3"
"Low score",-0.118917282699162,0.887881240864234,0.195491180742627,-0.608299986973436,0.542988529674185,1.12627675186226,0.605274650466693,1.30243864875354,0.693767827653506,0.0222319144429127,112.07738099705,8,1.42386328173275e-20,"Score_2status + Age + Stage + CMS","KRAS_signaling"
"Low score",0.0223709203670062,1.02262302583997,0.230958970293232,0.0968610153509233,0.922836768425594,0.977877453109969,0.65031374800291,1.60808203146494,0.692247785617775,0.022219350628841,111.843134680073,8,1.59095472154678e-20,"Score_2status + Age + Stage + CMS","Mes_Thiery"
"Low score",-0.162870826658183,0.849700940035915,0.193761824574218,-0.840572321281988,0.400587570202363,1.17688465774527,0.581213555418019,1.24221412382347,0.694631061402192,0.0223451752657471,112.165814561531,8,1.36544486502755e-20,"Score_2status + Age + Stage + CMS","MYC_neg"
"Low score",0.102732045976089,1.10819442413341,0.169191516143489,0.607193837597406,0.543722281377977,0.902368734423102,0.795426180269136,1.54394576409949,0.69524095481159,0.0220638684875678,112.199610744869,8,1.34375722353616e-20,"Score_2status + Age + Stage + CMS","MYC_pos"
"Low score",0.442372024373059,1.556394649487,0.196713112145376,2.24881818780913,0.0245240657388167,0.642510561398812,1.05846676117522,2.28855963531835,0.70040159135265,0.0211081314792673,116.572600504084,8,1.68914881022564e-21,"Score_2status + Age + Stage + CMS","NK_Exh_Bulk"
"Low score",-0.162489572701948,0.850024953642731,0.182690002137238,-0.889427832946676,0.373773192143211,1.17643605133539,0.594190444584504,1.2160115134813,0.695785167392283,0.0222195757462099,112.60010072022,8,1.11151111928444e-20,"Score_2status + Age + Stage + CMS","NK_Res_Bulk"
"Low score",-0.0609924441629115,0.940830348509995,0.177376373399907,-0.343858897291805,0.730952404227941,1.0628908831265,0.664550937933067,1.33196974701523,0.691178126407446,0.0222920963401971,111.974498273337,8,1.49497581428188e-20,"Score_2status + Age + Stage + CMS","OXPHOS"
"Low score",-0.0863944614361448,0.917232347061271,0.170950762186494,-0.505376286897717,0.613294570818224,1.0902362996725,0.656093612359567,1.28230966229016,0.693214232097283,0.0220628200671786,111.913358158752,8,1.53890535068879e-20,"Score_2status + Age + Stage + CMS","Peroxisome"
"Low score",-0.0613178560980131,0.940524240893921,0.172010766560417,-0.35647684923534,0.721483486517207,1.063236816788,0.671357992438351,1.3176067875446,0.693814742531151,0.0222080602400253,111.945041310826,8,1.51598218974682e-20,"Score_2status + Age + Stage + CMS","PID_NFAT_TF"
"Low score",-0.0212316498220493,0.978992154941789,0.171777590374516,-0.123599648683855,0.901632270663754,1.0214586449464,0.699136315802482,1.37087091283117,0.693176700195166,0.0221808247089879,111.851827460137,8,1.58441748099679e-20,"Score_2status + Age + Stage + CMS","ReactiveOx"
"Low score",-0.219539502865399,0.802888440672576,0.178355921790838,-1.23090672101629,0.218357753589377,1.2455030479232,0.566028592084279,1.13886446229144,0.693842891457739,0.0220359908338046,113.277855289229,8,8.06156228669203e-21,"Score_2status + Age + Stage + CMS","TGFb_Signaling"
"Low score",0.275967408383656,1.31780491393523,0.216269778503833,1.27603315772003,0.201943798177515,0.758837662104172,0.862505659440237,2.01344741589162,0.692754466296352,0.0221036244500915,113.325476299916,8,7.8816332189806e-21,"Score_2status + Age + Stage + CMS","TGFbEMT"
"Low score",0.185770465138278,1.20414583520646,0.2108453284085,0.881074608294658,0.378277439491419,0.830464193590424,0.796539320018675,1.82033348009872,0.693899189310914,0.0221318764331072,112.275514888638,8,1.29629422568739e-20,"Score_2status + Age + Stage + CMS","TGFbEMT_Dir"
"Low score",0.027140823303446,1.02751249027878,0.175300014024199,0.154824992197087,0.876959287856859,0.973224179229868,0.728738085504274,1.4487810348876,0.692942125806936,0.0222497921237974,111.944352063338,8,1.51647722087401e-20,"Score_2status + Age + Stage + CMS","TP53_neg"
"Low score",0.247023091776829,1.28020867472996,0.166072529971054,1.48744101038193,0.136898372281363,0.781122655813072,0.924526942510939,1.77272740846538,0.699022293949857,0.0221118231103683,114.632860144235,8,4.24032900320035e-21,"Score_2status + Age + Stage + CMS","TP53_pos"
"Low score",-0.29896263303848,0.74158711977465,0.172037824304685,-1.73777269182972,0.0822508742770147,1.34845923470714,0.529326109670601,1.03896529222391,0.69782127308212,0.021958671816066,114.913945916214,8,3.71105048697799e-21,"Score_2status + Age + Stage + CMS","TP53_signaling"
"Low score",-0.176780188653231,0.837963958266724,0.166639968527516,-1.06085106841604,0.288757589528273,1.19336874830325,0.604478893389718,1.16163459639827,0.692219636691187,0.0220100924607829,112.837243037945,8,9.93369044276832e-21,"Score_2status + Age + Stage + CMS","WNT_signaling"
