"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"High CD8_Res_Bulk & Low Hypoxia_Buffa",-0.315389789922186,0.729504465354009,0.253829342331235,-1.24252691601989,0.214042215949697,1.3707935283367,0.443575986095645,1.1997420546943,0.671566488491328,0.0244470626280397,41.1229584794094,11,2.29539928154025e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & High Hypoxia_Buffa",-0.371513697540475,0.689689558713781,0.296481834107099,-1.25307406660967,0.210178752943243,1.44992770640884,0.385733942826233,1.23316004786515,0.671566488491328,0.0244470626280397,41.1229584794094,11,2.29539928154025e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia_Buffa"
"Low CD8_Res_Bulk & Low Hypoxia_Buffa",-0.351183586820506,0.703854523579414,0.297731036566723,-1.17953301365612,0.238185998808602,1.42074813260353,0.392693568344177,1.26157194896811,0.671566488491328,0.0244470626280397,41.1229584794094,11,2.29539928154025e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia_Buffa"
"High CD8_Res_Bulk & Low Hypoxia20",-0.26029716276783,0.770822492020947,0.259694299653585,-1.00232143375903,0.31618837383802,1.29731554326885,0.46334255581857,1.28234997356478,0.672657357914258,0.0244514414359517,41.7014650472401,11,1.8241745526953e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & High Hypoxia20",-0.402416146267381,0.668702409768322,0.296974480811549,-1.35505294989552,0.175400687543906,1.49543352228454,0.373635172225757,1.19679020089623,0.672657357914258,0.0244514414359517,41.7014650472401,11,1.8241745526953e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia20"
"Low CD8_Res_Bulk & Low Hypoxia20",-0.187496789611333,0.829031779690358,0.269505414421614,-0.695706949018891,0.486612372791221,1.20622637695927,0.488841146769194,1.40596530443266,0.672657357914258,0.0244514414359517,41.7014650472401,11,1.8241745526953e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Hypoxia20"
"High CD8_Res_Bulk & Low IL6_JAK_STAT3",0.329221985150907,1.38988635547751,0.292759921338567,1.12454595439713,0.260781486734036,0.719483284413163,0.783035757452512,2.46704452862705,0.668716592123923,0.0250169399490997,43.2039599888641,11,1.00080262631241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & High IL6_JAK_STAT3",0.215831826956008,1.24089367658524,0.312990241817361,0.689580051131283,0.490458316043912,0.805870816226459,0.671918803073864,2.29167141854783,0.668716592123923,0.0250169399490997,43.2039599888641,11,1.00080262631241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--IL6_JAK_STAT3"
"Low CD8_Res_Bulk & Low IL6_JAK_STAT3",-0.190857693999119,0.826250160141413,0.262214154237583,-0.727869533031347,0.466693455006864,1.21028720869337,0.49421334006441,1.38136564068614,0.668716592123923,0.0250169399490997,43.2039599888641,11,1.00080262631241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--IL6_JAK_STAT3"
"High CD8_Res_Bulk & Low KRAS_signaling",0.125835901440023,1.13409604948393,0.349959498043549,0.359572756686157,0.719166659738684,0.881759530381088,0.571167875006746,2.25183156430125,0.667652994436566,0.0246068490375643,40.8877156740255,11,2.51964820015101e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & High KRAS_signaling",0.0478855019606641,1.04905053421845,0.305239116989657,0.156878654455964,0.875340482816691,0.953242925275286,0.57673512460762,1.90816715748456,0.667652994436566,0.0246068490375643,40.8877156740255,11,2.51964820015101e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--KRAS_signaling"
"Low CD8_Res_Bulk & Low KRAS_signaling",-0.234978819968995,0.790587594121166,0.26004778807623,-0.903598610498906,0.366208278346748,1.26488197820966,0.474894255914724,1.31614298592512,0.667652994436566,0.0246068490375643,40.8877156740255,11,2.51964820015101e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--KRAS_signaling"
"High CD8_Res_Bulk & Low Mes_Thiery",0.042100248467809,1.04299903256494,0.379514096403555,0.110931975562356,0.911670289247647,0.958773660164196,0.495725113713799,2.19445606413124,0.667598450965419,0.0244557227445414,40.113739119066,11,3.42075418266399e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & High Mes_Thiery",-0.0933769593843718,0.91085008208665,0.285316838077876,-0.327274618678078,0.743460187702943,1.09787551175174,0.520696632442702,1.59334211198025,0.667598450965419,0.0244557227445414,40.113739119066,11,3.42075418266399e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Mes_Thiery"
"Low CD8_Res_Bulk & Low Mes_Thiery",-0.212591383366239,0.808486430733948,0.306967471106225,-0.692553457211993,0.488589827292565,1.23687913858022,0.442977380012828,1.47558394214619,0.667598450965419,0.0244557227445414,40.113739119066,11,3.42075418266399e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Mes_Thiery"
"High CD8_Res_Bulk & Low MYC_neg",-0.0987120751060615,0.906003531443668,0.317948111213499,-0.310465989967078,0.7562066186296,1.10374845714625,0.485838545084222,1.68953741380503,0.67091196683757,0.0242956118218852,40.794232605175,11,2.61463480941626e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & High MYC_neg",-0.0513207026048818,0.949973962550357,0.274077345594687,-0.187248977085381,0.851465425713089,1.05266043009783,0.555158051139607,1.62557406430675,0.67091196683757,0.0242956118218852,40.794232605175,11,2.61463480941626e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_neg"
"Low CD8_Res_Bulk & Low MYC_neg",-0.343164448116094,0.709521522488121,0.287878754165627,-1.19204506463391,0.233243575636075,1.40940051612986,0.403573586175759,1.24740768008196,0.67091196683757,0.0242956118218852,40.794232605175,11,2.61463480941626e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_neg"
"High CD8_Res_Bulk & Low MYC_pos",0.109528599734172,1.11575198068889,0.277411371432187,0.394823756390052,0.69297296127235,0.896256531297016,0.647790655597827,1.92176665664048,0.667366641213047,0.0246050395578036,40.251507540299,11,3.23990973185759e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & High MYC_pos",-0.154335926818594,0.856984088713568,0.319567773943597,-0.482952097810193,0.629129749021661,1.16688280817572,0.458095658937506,1.60320604218695,0.667366641213047,0.0246050395578036,40.251507540299,11,3.23990973185759e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_pos"
"Low CD8_Res_Bulk & Low MYC_pos",-0.0367933602556792,0.963875289715165,0.321220685955949,-0.114542312697523,0.908807906414055,1.03747861437086,0.513567228634181,1.80902425685201,0.667366641213047,0.0246050395578036,40.251507540299,11,3.23990973185759e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--MYC_pos"
"High CD8_Res_Bulk & Low OXPHOS",-0.424173658837,0.654310245285909,0.269966231337533,-1.57121006110821,0.116133863852698,1.52832697822581,0.385467749138564,1.1106555556019,0.671634667830261,0.0242725739408913,42.8507478128504,11,1.15301187580597e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & High OXPHOS",-0.613197865270804,0.541616081487291,0.312220909410362,-1.96398718596024,0.0495315779488049,1.84632627091495,0.29371669374864,0.998744660991902,0.671634667830261,0.0242725739408913,42.8507478128504,11,1.15301187580597e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--OXPHOS"
"Low CD8_Res_Bulk & Low OXPHOS",-0.303614643692113,0.738145260582838,0.287519104457244,-1.05598076435739,0.290977003113857,1.35474689522548,0.420150737495147,1.29681654010473,0.671634667830261,0.0242725739408913,42.8507478128504,11,1.15301187580597e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--OXPHOS"
"High CD8_Res_Bulk & Low Peroxisome",-0.426120328208378,0.653037758529372,0.255204578661557,-1.66972054515324,0.0949746669134401,1.53130502323783,0.396011467000574,1.07688375110726,0.678343514781281,0.0239560024091181,43.6970079849198,11,8.20968900060434e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & High Peroxisome",-0.225447271304402,0.798159145228951,0.276161601723576,-0.816359949744437,0.414294295913624,1.25288296948994,0.464537001747345,1.37138272885977,0.678343514781281,0.0239560024091181,43.6970079849198,11,8.20968900060434e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Peroxisome"
"Low CD8_Res_Bulk & Low Peroxisome",-0.637633511650661,0.528541733075838,0.313417714209702,-2.03445268962696,0.0419059740478574,1.89199818561255,0.285954965565512,0.976924331600075,0.678343514781281,0.0239560024091181,43.6970079849198,11,8.20968900060434e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--Peroxisome"
"High CD8_Res_Bulk & Low PID_NFAT_TF",-0.341946400132333,0.710386280299361,0.286564856199593,-1.19326006917669,0.232767535726032,1.40768484377062,0.405107345038011,1.24571591559322,0.672275553616232,0.0248393302990759,41.2913071861748,11,2.14710459501458e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--PID_NFAT_TF"
"Low CD8_Res_Bulk & High PID_NFAT_TF",-0.390889490237245,0.676454906780133,0.330227394140326,-1.18369795229993,0.236532649849561,1.47829513834102,0.354118636916303,1.2921975665886,0.672275553616232,0.0248393302990759,41.2913071861748,11,2.14710459501458e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--PID_NFAT_TF"
"Low CD8_Res_Bulk & Low PID_NFAT_TF",-0.242860183650504,0.784381175417692,0.254308772402724,-0.954981542146375,0.339587031252455,1.27489036114041,0.476495872277278,1.29120494876316,0.672275553616232,0.0248393302990759,41.2913071861748,11,2.14710459501458e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--PID_NFAT_TF"
"High CD8_Res_Bulk & Low ReactiveOx",-0.25391841063603,0.775755092829134,0.269727503162672,-0.94138865209786,0.346505726795204,1.28906662585102,0.457227316041024,1.31618550103499,0.672916439402204,0.0243670425177423,41.2154082150802,11,2.21275597459241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--ReactiveOx"
"Low CD8_Res_Bulk & High ReactiveOx",-0.176412512055103,0.838272114651727,0.28818754882045,-0.612144809091021,0.54044195316477,1.1929300551951,0.476518025074059,1.47465594421841,0.672916439402204,0.0243670425177423,41.2154082150802,11,2.21275597459241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--ReactiveOx"
"Low CD8_Res_Bulk & Low ReactiveOx",-0.399390840085909,0.670728502532328,0.29346255366407,-1.36096014670102,0.173526284209272,1.49091621457044,0.377355759979499,1.19218194558286,0.672916439402204,0.0243670425177423,41.2154082150802,11,2.21275597459241e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--ReactiveOx"
"High CD8_Res_Bulk & Low TGFb_Signaling",-0.117134277192998,0.889465750180155,0.307314036722015,-0.381154985442312,0.703088248803779,1.12427038342675,0.487015795997817,1.62448390225744,0.670366532126105,0.0243910086796593,40.1528447936787,11,3.36843511008777e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFb_Signaling"
"Low CD8_Res_Bulk & High TGFb_Signaling",-0.119158879915129,0.88766675713871,0.281778933795702,-0.422880725361546,0.672382286289543,1.12654889006251,0.510974576860498,1.54205768234194,0.670366532126105,0.0243910086796593,40.1528447936787,11,3.36843511008777e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFb_Signaling"
"Low CD8_Res_Bulk & Low TGFb_Signaling",-0.258753616445537,0.772013210972164,0.261937183621629,-0.987846066251174,0.323228042747747,1.29531462128834,0.462022788871241,1.28998917861095,0.670366532126105,0.0243910086796593,40.1528447936787,11,3.36843511008777e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFb_Signaling"
"High CD8_Res_Bulk & Low TGFbEMT",0.148294645448735,1.15985459189768,0.356410275592336,0.416078479225317,0.677352577152274,0.862177040971888,0.576801750347915,2.33227911242416,0.667175739064034,0.0246628464644485,40.1085540442162,11,3.4277510137886e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFbEMT"
"Low CD8_Res_Bulk & High TGFbEMT",-0.106624717665949,0.89886293708274,0.287968834184068,-0.37026478218749,0.711185211747121,1.11251666827592,0.511180122160853,1.58056728858242,0.667175739064034,0.0246628464644485,40.1085540442162,11,3.4277510137886e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFbEMT"
"Low CD8_Res_Bulk & Low TGFbEMT",-0.142010823234174,0.867611866068698,0.289123732363095,-0.49117663940444,0.623301519851552,1.15258912321148,0.492292155988796,1.52907240342123,0.667175739064034,0.0246628464644485,40.1085540442162,11,3.4277510137886e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFbEMT"
"High CD8_Res_Bulk & Low TGFbEMT_Dir",0.114011941697618,1.12076550864705,0.314421962476008,0.3626080722854,0.716897679320775,0.892247300871322,0.605171263585858,2.07563610659557,0.666834842369368,0.0246860549721442,40.1073972363241,11,3.42931395122772e-05,"Comb_2status + Age + Stage + CMS + MMR","CD8_Res_Bulk--TGFbEMT_Dir"
