"variable","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","C","se(C)","test","df","pvalue","formula","VariableName"
"Low CD8_Exh_Bulk & High CD8NK_Res_Bulk",1.01738611673261,2.76595542209267,0.301486724001726,3.37456357357474,0.000739328370478859,0.361538726189382,1.53186047877008,4.99425992316636,0.682925166357587,0.0251004268524635,54.2820706716794,11,1.04842576128304e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8_Exh_Bulk--CD8NK_Res_Bulk"
"High CD8_Exh_Bulk & Low HPX_EGF_EMT",-0.676235245730583,0.508527875596487,0.33691741056001,-2.00712466775336,0.044736390256462,1.96646053832749,0.262742389039491,0.984236313006224,0.682229737100469,0.0239583143801078,47.4507766919208,11,1.78829299219585e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8_Exh_Bulk--HPX_EGF_EMT"
"High CD8_Exh_Bulk & Low TP53_signaling",-0.721374254425567,0.486083793941711,0.293975376412751,-2.45385944642089,0.0141332210942928,2.05725846544046,0.27319883801439,0.864855269700387,0.681220682884259,0.0240217186541376,47.8636448433854,11,1.50984906219401e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8_Exh_Bulk--TP53_signaling"
"High CD4_Exh_Bulk & Low Glycolysis",-0.517196958881866,0.596189351281226,0.262121963418948,-1.97311569063456,0.0484823830078655,1.67731945874406,0.35666918954098,0.996558584268435,0.681111595941966,0.0237996073633238,44.2999220775108,11,6.43924596168198e-06,"Comb_2status + Age + Stage + CMS + MMR","CD4_Exh_Bulk--Glycolysis"
"Low NK_Exh_Bulk & High All_Res_Bulk",0.790869702729904,2.20531355969016,0.273314602291501,2.89362403654676,0.00380823844747227,0.453450256815405,1.29069770117586,3.76804567957516,0.682706992473001,0.0246944204506995,50.4509372098915,11,5.19270033774243e-07,"Comb_2status + Age + Stage + CMS + MMR","NK_Exh_Bulk--All_Res_Bulk"
"Low NK_Exh_Bulk & High CD8NK_Res_Bulk",0.629375711999023,1.87643877531883,0.27267345838079,2.30816638970448,0.0209898837729798,0.532924395484253,1.09959898476589,3.20209687922699,0.678193520235628,0.0247822898035263,46.0588618523109,11,3.15683084117156e-06,"Comb_2status + Age + Stage + CMS + MMR","NK_Exh_Bulk--CD8NK_Res_Bulk"
"High NK_Exh_Bulk & Low HPX_EGF_EMT",-0.759271713181818,0.468007146359652,0.375265769621949,-2.02329062399357,0.0430431929900484,2.13671950904682,0.224298145312336,0.97651582780011,0.685706883386059,0.0237805917177662,49.2572599260474,11,8.50868203107178e-07,"Comb_2status + Age + Stage + CMS + MMR","NK_Exh_Bulk--HPX_EGF_EMT"
"Low All_Exh_Bulk & High All_Res_Bulk",0.682243260426177,1.97831062423994,0.311870154587075,2.18758752766672,0.0286996611652974,0.505481792266164,1.07356940535599,3.64551458569449,0.677893531144322,0.0243358813772418,47.7118715739517,11,1.60683002454488e-06,"Comb_2status + Age + Stage + CMS + MMR","All_Exh_Bulk--All_Res_Bulk"
"High All_Exh_Bulk & Low TP53_pos",0.531879791392404,1.70212895051722,0.255772057246306,2.07950703106012,0.0375707722300457,0.587499554423378,1.03104801056392,2.80999811308908,0.681766117595724,0.0233188259047572,45.7214538738111,11,3.62110956488653e-06,"Comb_2status + Age + Stage + CMS + MMR","All_Exh_Bulk--TP53_pos"
"High All_Exh_Bulk & Low TP53_signaling",-0.715133220840115,0.489126945553067,0.288084550867718,-2.48237268776169,0.0130510695391013,2.04445902866643,0.278101655450513,0.860279556691261,0.679229846187411,0.023800865556727,47.0034641246767,11,2.14746099447654e-06,"Comb_2status + Age + Stage + CMS + MMR","All_Exh_Bulk--TP53_signaling"
"Low CD8NK_Exh_Bulk & High CD8_Res_Bulk",0.920633785236573,2.51088124521676,0.295367861029831,3.11690575280157,0.00182759988886108,0.398266545622182,1.40737098657518,4.47964658055318,0.681097960074179,0.0249231538306282,51.7789971105448,11,2.98959248357979e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--CD8_Res_Bulk"
"Low CD8NK_Exh_Bulk & High CD4_Res_Bulk",0.910011776005018,2.48435178895169,0.288685442237559,3.15226070615701,0.00162011552011806,0.402519483934264,1.4108589543012,4.37464269015076,0.682720628340788,0.0244411491737627,51.5792953727888,11,3.24896078169785e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--CD4_Res_Bulk"
"Low CD8NK_Exh_Bulk & High NK_Res_Bulk",0.932924672944513,2.54193263834311,0.296624290059225,3.14513916833393,0.00166007839138948,0.393401455615214,1.42127129248286,4.54622672817539,0.678902585360532,0.0248832157912447,52.7468902102808,11,1.99579895062939e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--NK_Res_Bulk"
"Low CD8NK_Exh_Bulk & High All_Res_Bulk",1.34192513420518,3.82640275815135,0.28527836696645,4.70391480600068,2.55219779637377e-06,0.26134206543462,2.18756665443121,6.69298832011826,0.694515653976219,0.0245915512215583,69.7663326566794,11,1.35319850170974e-10,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--All_Res_Bulk"
"Low CD8NK_Exh_Bulk & High CD8NK_Res_Bulk",1.10748200678922,3.02672751188648,0.279697137933222,3.95957575745245,7.50830243475948e-05,0.330389833928832,1.74942242370372,5.2366308486063,0.691311225046362,0.0248550272932968,61.4747410131756,11,4.92845413315382e-09,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--CD8NK_Res_Bulk"
"Low CD8NK_Exh_Bulk & Low DDR",0.764215571146597,2.14730930245797,0.334034459759805,2.2878345296953,0.0221471591583325,0.465699095540323,1.1157424529752,4.13261790669271,0.677116286680484,0.0244152111412894,46.6561992079327,11,2.47470641606921e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--DDR"
"High CD8NK_Exh_Bulk & Low EMT",-1.09095604624964,0.335895208794946,0.504199704450662,-2.16373797251283,0.0304844649623136,2.97711897584842,0.125034033843764,0.902359044357329,0.685147812806807,0.0238688850100775,45.5460880138979,11,3.88844277658204e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--EMT"
"High CD8NK_Exh_Bulk & Low HPX_EGF_EMT",-0.763459994362339,0.46605109993179,0.359556597071381,-2.12333746781671,0.0337255831324505,2.14568745819151,0.230344797045225,0.942950005964262,0.689934002399913,0.023647368181977,50.4185772451137,11,5.26284680233972e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--HPX_EGF_EMT"
"Low CD8NK_Exh_Bulk & High KRAS_signaling",0.611167012849204,1.842580459619,0.279054403325071,2.19013570675412,0.0285143963226725,0.542717141484708,1.06633808951635,3.18388959706919,0.678207156103414,0.0245627667632541,46.1028382414055,11,3.10082721670426e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--KRAS_signaling"
"Low CD8NK_Exh_Bulk & High PID_NFAT_TF",0.621093545227648,1.86096197563165,0.291058529235852,2.13391288294582,0.0328499127083075,0.537356492553041,1.05193288056119,3.29220574690973,0.67984346023781,0.0246369336894955,45.6454218104967,11,3.73470835086512e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--PID_NFAT_TF"
"Low CD8NK_Exh_Bulk & Low TP53_neg",0.5857574965441,1.7963512002221,0.279072321051508,2.09894515635604,0.035821735592341,0.556684015840757,1.03954778679405,3.10411668951844,0.679434384204211,0.0246350242535587,45.2166185124597,11,4.44449755953446e-06,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--TP53_neg"
"High CD8NK_Exh_Bulk & Low TP53_signaling",-0.862758943636267,0.42199621100977,0.319573010795612,-2.69972405206665,0.00693970101991109,2.36968952305794,0.225573205755361,0.789459020677017,0.693424784553289,0.0238830975776493,50.8612285845718,11,4.37969436740649e-07,"Comb_2status + Age + Stage + CMS + MMR","CD8NK_Exh_Bulk--TP53_signaling"
